label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20,L_xshoulder,L_yshoulder,L_zshoulder,L_xelbow,L_yelbow,L_zelbow,L_xwrist,L_ywrist,L_zwrist,R_xshoulder,R_yshoulder,R_zshoulder,R_xelbow,R_yelbow,R_zelbow,R_xwrist,R_ywrist,R_zwrist
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31838661432266235,0.7971870303153992,4.1803556882769044e-07,0.3578529357910156,0.7519944906234741,-0.01923658326268196,0.3600689768791199,0.6732107996940613,-0.02217331901192665,0.32652193307876587,0.6241779327392578,-0.02472364529967308,0.29050877690315247,0.6086573004722595,-0.025845307856798172,0.3435271978378296,0.6209389567375183,-0.006698531564325094,0.3405870795249939,0.5455559492111206,-0.016123857349157333,0.33680951595306396,0.5002408623695374,-0.02123541757464409,0.33062314987182617,0.46418267488479614,-0.02447088621556759,0.3132614493370056,0.6255638003349304,-0.007625224068760872,0.30915969610214233,0.5397311449050903,-0.02102513238787651,0.31047147512435913,0.48971685767173767,-0.027745913714170456,0.3080235421657562,0.45195329189300537,-0.02976859360933304,0.2854505777359009,0.6455377340316772,-0.011508351191878319,0.2830301523208618,0.5897513628005981,-0.04078911244869232,0.30394136905670166,0.6338229179382324,-0.04521995037794113,0.3130701184272766,0.6699948906898499,-0.03844395652413368,0.2598377764225006,0.6743393540382385,-0.01631462574005127,0.27317067980766296,0.6352140307426453,-0.042901162058115005,0.2978793680667877,0.6627159714698792,-0.0451529361307621,0.310959130525589,0.6899926662445068,-0.04041312634944916,0.7913594841957092,0.8870291113853455,-0.39365142583847046,0.0,0.0,0.0,0.8195990324020386,0.9044306874275208,-1.9300413131713867,0.35942375659942627,0.9043000340461731,-0.18693917989730835,0.18420401215553284,1.1737269163131714,-0.9319335222244263,0.2998104691505432,0.816634476184845,-1.9954330921173096
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31816232204437256,0.7974396347999573,4.1769754943743465e-07,0.3577616214752197,0.75271075963974,-0.01986677013337612,0.36053702235221863,0.6734337210655212,-0.023004718124866486,0.32645294070243835,0.6241177916526794,-0.025688424706459045,0.28965234756469727,0.6088181138038635,-0.026948461309075356,0.34307530522346497,0.6206639409065247,-0.006491623353213072,0.3399359881877899,0.5460929870605469,-0.01600499078631401,0.33597272634506226,0.5006786584854126,-0.021263200789690018,0.3293869197368622,0.4648696780204773,-0.02464907057583332,0.3128875494003296,0.6254294514656067,-0.007321215234696865,0.30869391560554504,0.5396631360054016,-0.02100485935807228,0.30970391631126404,0.48985224962234497,-0.027983007952570915,0.30673855543136597,0.4523974061012268,-0.030044158920645714,0.28544288873672485,0.6454876661300659,-0.011237524449825287,0.2830943167209625,0.5898527503013611,-0.04120796173810959,0.30421948432922363,0.6339011192321777,-0.04620741680264473,0.31344518065452576,0.6698459982872009,-0.039580680429935455,0.259944349527359,0.6742472052574158,-0.01608235016465187,0.2729746699333191,0.6357804536819458,-0.04337781295180321,0.2980077266693115,0.6632229089736938,-0.04623149707913399,0.3116782605648041,0.6901122331619263,-0.04178044945001602,0.7916442155838013,0.8871440887451172,-0.36220234632492065,0.0,0.0,0.0,0.8123798370361328,0.9039480686187744,-1.7914056777954102,0.3594140410423279,0.9051249027252197,-0.10233861207962036,0.1819043606519699,1.173851728439331,-0.8486868143081665,0.2993217408657074,0.816778302192688,-1.8813015222549438
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31799232959747314,0.7978734374046326,4.181831343430531e-07,0.35755655169487,0.7530199289321899,-0.019789673388004303,0.3602263927459717,0.6741330623626709,-0.023144781589508057,0.326585054397583,0.6241291761398315,-0.026056431233882904,0.28951495885849,0.608401358127594,-0.027540968731045723,0.34313341975212097,0.6218776106834412,-0.006894256453961134,0.33986595273017883,0.546217679977417,-0.0164935365319252,0.3356063663959503,0.5005913376808167,-0.021839281544089317,0.3287082314491272,0.4643065929412842,-0.025394141674041748,0.3128754794597626,0.6262341737747192,-0.007712800055742264,0.30840158462524414,0.540184497833252,-0.02152256667613983,0.30931606888771057,0.490169882774353,-0.028553083539009094,0.30628472566604614,0.4522046446800232,-0.03081374429166317,0.28507187962532043,0.6457682847976685,-0.011551439762115479,0.2828846871852875,0.5887234210968018,-0.04139980673789978,0.3039931356906891,0.6331924200057983,-0.04598674550652504,0.31300854682922363,0.6696234941482544,-0.039279576390981674,0.2593120038509369,0.6742082238197327,-0.01634790003299713,0.27288082242012024,0.6357664465904236,-0.043817177414894104,0.2979346215724945,0.663705587387085,-0.046654898673295975,0.3113929331302643,0.691157877445221,-0.042226050049066544,0.7922388315200806,0.887144148349762,-0.3605707585811615,0.0,0.0,0.0,0.8081607818603516,0.9051591753959656,-1.8176157474517822,0.3596312701702118,0.9051205515861511,-0.11565748602151871,0.18191465735435486,1.1740511655807495,-0.8591534495353699,0.29940861463546753,0.8165381550788879,-1.8940681219100952
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195066750049591,0.7982986569404602,4.3644220681926527e-07,0.3578758239746094,0.7540217638015747,-0.02027924917638302,0.3604761064052582,0.6744024753570557,-0.02395952120423317,0.3269250988960266,0.6248584985733032,-0.0271767470985651,0.28954172134399414,0.6077467203140259,-0.02886269800364971,0.3440842032432556,0.6207727789878845,-0.0071756429970264435,0.34132662415504456,0.5451868176460266,-0.0172407403588295,0.3377540409564972,0.49979156255722046,-0.022677728906273842,0.3316948711872101,0.46356043219566345,-0.0259428471326828,0.31358638405799866,0.6255736351013184,-0.007924624718725681,0.3093424141407013,0.5391533374786377,-0.022069193422794342,0.3110888600349426,0.4885525107383728,-0.029006168246269226,0.3087459206581116,0.4498780071735382,-0.030871884897351265,0.2854333519935608,0.6458653211593628,-0.011790287680923939,0.2833598554134369,0.5891299843788147,-0.04242246598005295,0.3050808608531952,0.6355281472206116,-0.04677974805235863,0.31432315707206726,0.672764778137207,-0.03935985267162323,0.2596196234226227,0.6749911308288574,-0.016598377376794815,0.27384260296821594,0.6349242329597473,-0.04415244609117508,0.2985392212867737,0.6641592383384705,-0.04621177166700363,0.3107930123806,0.6924072504043579,-0.04094010218977928,0.7921973466873169,0.8871847987174988,-0.34354060888290405,0.0,0.0,0.0,0.8084309697151184,0.9014754891395569,-1.8228967189788818,0.35902827978134155,0.9055894017219543,-0.11915422976016998,0.18216204643249512,1.1715588569641113,-0.865043044090271,0.2995963394641876,0.815393328666687,-1.9008426666259766
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3190285563468933,0.7959275245666504,4.293426059120975e-07,0.3586690425872803,0.7510632276535034,-0.02019326761364937,0.3617304563522339,0.6735502481460571,-0.023623915389180183,0.32803580164909363,0.6252737641334534,-0.026594050228595734,0.29256826639175415,0.6071071624755859,-0.0280000027269125,0.3444466292858124,0.6195135712623596,-0.006640865933150053,0.3417174518108368,0.5444784164428711,-0.01634019799530506,0.3381394147872925,0.49981898069381714,-0.02144293114542961,0.3320140242576599,0.4641561806201935,-0.024343859404325485,0.31422004103660583,0.6244250535964966,-0.007067631930112839,0.31080812215805054,0.5387855768203735,-0.020550644025206566,0.31209596991539,0.4887961745262146,-0.02694934420287609,0.3094792664051056,0.45108115673065186,-0.028480149805545807,0.28638967871665955,0.6444581747055054,-0.01068202219903469,0.28402626514434814,0.5885897874832153,-0.04045712202787399,0.3048623204231262,0.6333814263343811,-0.044956520199775696,0.3141935169696808,0.6699383854866028,-0.03783327713608742,0.2604776918888092,0.6733131408691406,-0.015245645307004452,0.27393707633018494,0.6341938376426697,-0.04194328561425209,0.2978452444076538,0.6625592708587646,-0.04399191588163376,0.3101862370967865,0.6903583407402039,-0.0388624407351017,0.7932928800582886,0.8872097134590149,-0.3803587555885315,0.0,0.0,0.0,0.8195183873176575,0.9019308090209961,-1.9266259670257568,0.3597641885280609,0.9058210253715515,-0.17143742740154266,0.18246141076087952,1.17171049118042,-0.9274797439575195,0.29962706565856934,0.8144675493240356,-2.0033159255981445
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182699382305145,0.7971056699752808,4.2636406760721e-07,0.35759469866752625,0.7535200119018555,-0.020080117508769035,0.3605704605579376,0.6744478940963745,-0.023422980681061745,0.32692351937294006,0.623996376991272,-0.026287132874131203,0.2894490659236908,0.6074585318565369,-0.027652613818645477,0.3444117605686188,0.6208776235580444,-0.006615323480218649,0.3414594233036041,0.5455198884010315,-0.016357989981770515,0.3374446630477905,0.49976760149002075,-0.0217258520424366,0.3311068117618561,0.46364662051200867,-0.025121085345745087,0.31397950649261475,0.6254323124885559,-0.007400353439152241,0.30946895480155945,0.5388095378875732,-0.02136748656630516,0.3107975423336029,0.48820075392723083,-0.028543036431074142,0.30849674344062805,0.4500274658203125,-0.030697550624608994,0.2862301468849182,0.6454048156738281,-0.011286396533250809,0.2842146158218384,0.5899643301963806,-0.04160039871931076,0.30510422587394714,0.6348022818565369,-0.046440239995718,0.31397557258605957,0.671274721622467,-0.03960569202899933,0.2604014575481415,0.6741665005683899,-0.016114693135023117,0.274359792470932,0.6355614066123962,-0.043608684092760086,0.29915136098861694,0.6639571189880371,-0.046179916709661484,0.3121539354324341,0.6914998292922974,-0.04144042730331421,0.7936018705368042,0.8872799277305603,-0.3809435963630676,0.0,0.0,0.0,0.8253644108772278,0.9025787115097046,-1.9503819942474365,0.3598640263080597,0.9059332609176636,-0.17753536999225616,0.18191933631896973,1.1702425479888916,-0.9291911125183105,0.29992517828941345,0.8125877976417542,-2.005009651184082
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191792368888855,0.7973537445068359,4.263516188984795e-07,0.358167827129364,0.7516602873802185,-0.019807294011116028,0.36044883728027344,0.6729201674461365,-0.02314014546573162,0.32646414637565613,0.6236785054206848,-0.02607985958456993,0.2895772457122803,0.6072145104408264,-0.027531100437045097,0.34432417154312134,0.6205355525016785,-0.0061509557999670506,0.34133607149124146,0.5452584028244019,-0.015800293534994125,0.3372794985771179,0.499561071395874,-0.02123374491930008,0.33066222071647644,0.4630749225616455,-0.024745602160692215,0.31395095586776733,0.6251438856124878,-0.007163120433688164,0.309841513633728,0.5389742255210876,-0.020938344299793243,0.3112013339996338,0.4888504445552826,-0.0279304888099432,0.30860331654548645,0.4506673812866211,-0.03002837672829628,0.28598037362098694,0.645327091217041,-0.011303974315524101,0.28377339243888855,0.5888402462005615,-0.041576702147722244,0.30491501092910767,0.6342158317565918,-0.04619836434721947,0.3139640688896179,0.6707475781440735,-0.039224591106176376,0.26018112897872925,0.674306333065033,-0.016385206952691078,0.273990660905838,0.634960412979126,-0.04390937462449074,0.2986789345741272,0.6631878614425659,-0.04633637145161629,0.3115772306919098,0.690462052822113,-0.041504014283418655,0.7936158776283264,0.8875545263290405,-0.4000678062438965,0.0,0.0,0.0,0.8184503316879272,0.9035730957984924,-1.9366378784179688,0.35934558510780334,0.9058995842933655,-0.18035678565502167,0.1834930032491684,1.170184850692749,-0.9271436929702759,0.3005179166793823,0.8125733733177185,-1.9919359683990479
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31885409355163574,0.7967529892921448,4.244132298936165e-07,0.3582035005092621,0.7519211769104004,-0.020275067538022995,0.36032071709632874,0.6728522777557373,-0.023593531921505928,0.32583755254745483,0.6235091686248779,-0.026379277929663658,0.2888977825641632,0.606812059879303,-0.027600916102528572,0.3446970283985138,0.6211753487586975,-0.006720023229718208,0.341694176197052,0.5455127954483032,-0.016350174322724342,0.3379477560520172,0.5000744462013245,-0.021562548354268074,0.33189237117767334,0.46386292576789856,-0.024802278727293015,0.3142574727535248,0.6254639029502869,-0.007257999386638403,0.3099457621574402,0.5393153429031372,-0.020827168598771095,0.31129154562950134,0.4890289306640625,-0.027549341320991516,0.3089526891708374,0.4506491422653198,-0.02949565462768078,0.28625157475471497,0.6451999545097351,-0.010958626866340637,0.28400808572769165,0.5889144539833069,-0.04112454503774643,0.3048306405544281,0.6344375610351562,-0.04579354077577591,0.31378719210624695,0.6713011860847473,-0.038864389061927795,0.260282039642334,0.673882007598877,-0.01562114804983139,0.27392813563346863,0.6347194910049438,-0.04310540109872818,0.29838886857032776,0.6629460453987122,-0.04571494832634926,0.3111768662929535,0.690434455871582,-0.041048161685466766,0.7936365008354187,0.8878806829452515,-0.43651413917541504,0.0,0.0,0.0,0.8147701025009155,0.9037482142448425,-1.9289453029632568,0.3590828776359558,0.9079076051712036,-0.182335764169693,0.18351025879383087,1.1707578897476196,-0.9334765672683716,0.3005097806453705,0.8126232028007507,-2.000413417816162
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31875789165496826,0.7992435693740845,4.2842646053031785e-07,0.3579215109348297,0.75477135181427,-0.01975238136947155,0.3605247735977173,0.6746156215667725,-0.02284393459558487,0.32680073380470276,0.6249359846115112,-0.025501785799860954,0.28961893916130066,0.608011782169342,-0.02654172293841839,0.3449633717536926,0.6211062073707581,-0.006291222758591175,0.34215813875198364,0.5450400114059448,-0.015808861702680588,0.3384731709957123,0.49942055344581604,-0.02095826342701912,0.3322289288043976,0.4632411599159241,-0.024135760962963104,0.3145841956138611,0.6255589127540588,-0.007062973454594612,0.31063634157180786,0.5387359261512756,-0.0206310972571373,0.31257808208465576,0.48842740058898926,-0.027420638129115105,0.3103806674480438,0.45000284910202026,-0.029290933161973953,0.286760538816452,0.6457832455635071,-0.010900130495429039,0.283422589302063,0.5891069769859314,-0.04070122167468071,0.30495887994766235,0.6345281004905701,-0.044847339391708374,0.3144145905971527,0.6714696884155273,-0.037506651133298874,0.2610919773578644,0.6750680208206177,-0.015689099207520485,0.274283230304718,0.6344401240348816,-0.04244588315486908,0.29883626103401184,0.6618653535842896,-0.0442967526614666,0.3115231692790985,0.6890090703964233,-0.03907380253076553,0.7917772531509399,0.8889272809028625,-0.4019453525543213,0.0,0.0,0.0,0.82017582654953,0.8997220993041992,-1.8225610256195068,0.3589940071105957,0.9082898497581482,-0.18182814121246338,0.18180148303508759,1.1707971096038818,-0.9127385020256042,0.3007499575614929,0.8118931651115417,-1.9122549295425415
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187194764614105,0.7997816801071167,4.2880824935309647e-07,0.35807859897613525,0.7539491653442383,-0.020227594301104546,0.3613439202308655,0.6742339134216309,-0.023668810725212097,0.3274862766265869,0.6240480542182922,-0.02661922760307789,0.29049965739250183,0.6077937483787537,-0.028001416474580765,0.34474197030067444,0.6227661371231079,-0.006764013785868883,0.3425171971321106,0.5463227033615112,-0.01651082932949066,0.339240700006485,0.5003942251205444,-0.021815232932567596,0.3336253762245178,0.463758647441864,-0.025085974484682083,0.3141208589076996,0.626837432384491,-0.007429302670061588,0.3103084862232208,0.5394901633262634,-0.021179895848035812,0.3123684823513031,0.48898425698280334,-0.027979517355561256,0.3105868101119995,0.45063984394073486,-0.029876573011279106,0.28604450821876526,0.646461546421051,-0.011221986263990402,0.28415027260780334,0.5898605585098267,-0.04130199924111366,0.30561941862106323,0.6356989145278931,-0.04567475989460945,0.31489819288253784,0.6728851795196533,-0.03845664858818054,0.26014772057533264,0.6750368475914001,-0.016000689938664436,0.27395978569984436,0.6351081728935242,-0.04288302734494209,0.29854616522789,0.6631489992141724,-0.044882480055093765,0.3111891448497772,0.6905832886695862,-0.039789605885744095,0.7938967943191528,0.8889612555503845,-0.4317195415496826,0.0,0.0,0.0,0.8233162760734558,0.904760479927063,-1.836562156677246,0.35973259806632996,0.9082217812538147,-0.2080194503068924,0.18180863559246063,1.17081880569458,-0.9266387224197388,0.30234938859939575,0.8116140365600586,-1.9630553722381592
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3186235725879669,0.7997281551361084,4.3115466041854233e-07,0.3581576943397522,0.7542146444320679,-0.019944235682487488,0.3614206612110138,0.6748703122138977,-0.023218724876642227,0.32773008942604065,0.6247033476829529,-0.026148810982704163,0.2907490134239197,0.6093755960464478,-0.027610575780272484,0.34485065937042236,0.6221104860305786,-0.0062979948706924915,0.3429505228996277,0.5457083582878113,-0.016288412734866142,0.33986157178878784,0.5000195503234863,-0.021822936832904816,0.33428409695625305,0.4634764790534973,-0.025237832218408585,0.31417956948280334,0.6263531446456909,-0.007142110727727413,0.310673326253891,0.5393242835998535,-0.021287620067596436,0.3126552402973175,0.4888004958629608,-0.028244031593203545,0.31057503819465637,0.4501257538795471,-0.03017113357782364,0.2860557436943054,0.6464173197746277,-0.011137093417346478,0.2838607728481293,0.5893386006355286,-0.04145153984427452,0.3054182529449463,0.6356872916221619,-0.045615699142217636,0.3148132264614105,0.6730901598930359,-0.03815356269478798,0.2600749135017395,0.6756728887557983,-0.016115782782435417,0.2736065685749054,0.6356074213981628,-0.042984798550605774,0.2975398302078247,0.6638495326042175,-0.04475879296660423,0.30941203236579895,0.6911563277244568,-0.03947552666068077,0.7935762405395508,0.8892568945884705,-0.4278935492038727,0.0,0.0,0.0,0.824238121509552,0.9048029184341431,-1.871978998184204,0.35953015089035034,0.9090183973312378,-0.20654602348804474,0.18062260746955872,1.1718131303787231,-0.9273418188095093,0.30235427618026733,0.8115370869636536,-1.9893032312393188
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31885379552841187,0.7993219494819641,4.340697898896906e-07,0.3588489592075348,0.7525228261947632,-0.019746456295251846,0.3624250888824463,0.6738926768302917,-0.023235872387886047,0.32848450541496277,0.6252812147140503,-0.026505352929234505,0.2920456528663635,0.6078587174415588,-0.028240956366062164,0.34548407793045044,0.6211770176887512,-0.006144693586975336,0.3435613512992859,0.5452686548233032,-0.016499169170856476,0.34055525064468384,0.49960023164749146,-0.02221807837486267,0.33521798253059387,0.4629485607147217,-0.025544553995132446,0.31498241424560547,0.6253724694252014,-0.0070763989351689816,0.31208959221839905,0.5390980839729309,-0.021354563534259796,0.3142218589782715,0.48831385374069214,-0.028366819024086,0.3124691843986511,0.4494746923446655,-0.03023209236562252,0.2868433892726898,0.6451103687286377,-0.011171253398060799,0.2847481667995453,0.588417649269104,-0.04150791093707085,0.3059540390968323,0.634569525718689,-0.04561343789100647,0.3153816759586334,0.6722865700721741,-0.03799230232834816,0.26067182421684265,0.67425936460495,-0.016218893229961395,0.27405786514282227,0.6339318156242371,-0.04288623481988907,0.2981746196746826,0.6623061895370483,-0.044336430728435516,0.31041067838668823,0.6904272437095642,-0.03867344558238983,0.7935668230056763,0.8892806768417358,-0.4187740683555603,0.0,0.0,0.0,0.8244976997375488,0.9052392244338989,-1.888952612876892,0.35909780859947205,0.9089658856391907,-0.2147095650434494,0.18064787983894348,1.1717963218688965,-0.9483830332756042,0.3021201193332672,0.8115405440330505,-2.013848304748535
U02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179669976234436,0.7994007468223572,4.398872590627434e-07,0.3578266501426697,0.7543662786483765,-0.020228473469614983,0.36133795976638794,0.6750907897949219,-0.024028919637203217,0.32774829864501953,0.6248741149902344,-0.02740655466914177,0.2907264232635498,0.6080267429351807,-0.029254158958792686,0.3452241122722626,0.6216864585876465,-0.007482790853828192,0.34357333183288574,0.5450718402862549,-0.018021171912550926,0.34064796566963196,0.49870240688323975,-0.023909512907266617,0.33515092730522156,0.4617104232311249,-0.02744286134839058,0.31459853053092957,0.6258410215377808,-0.008284581825137138,0.311896950006485,0.5390114784240723,-0.02284017950296402,0.31378650665283203,0.4875704050064087,-0.030190568417310715,0.311642050743103,0.44816988706588745,-0.03235376253724098,0.2864148020744324,0.6454533934593201,-0.012180549092590809,0.28488343954086304,0.5899282693862915,-0.042563628405332565,0.30605995655059814,0.6351194381713867,-0.04705148562788963,0.3152417838573456,0.6718591451644897,-0.03983611986041069,0.26040318608283997,0.6740915775299072,-0.017078077420592308,0.2746790945529938,0.6349513530731201,-0.043916281312704086,0.29877835512161255,0.6634230017662048,-0.045801129192113876,0.3109612464904785,0.691250205039978,-0.04055173322558403,0.7936021089553833,0.8884362578392029,-0.4162922501564026,0.0,0.0,0.0,0.8078791499137878,0.9057829976081848,-1.8092008829116821,0.3592962324619293,0.9086539149284363,-0.21397578716278076,0.1809132993221283,1.1673556566238403,-0.9516904950141907,0.30214542150497437,0.8115354180335999,-2.0082712173461914
